metadata,unique_words,total_words
org.gjt.sp.jedit.bsh.classpath.BshClassPath.endClassMapping(),7,13
org.gjt.sp.jedit.bsh.classpath.BshClassPath.MappingFeedback.startClassMapping(),2,2
org.gjt.sp.jedit.bsh.classpath.BshClassPath.MappingFeedback.classMapping(String),7,8
org.gjt.sp.jedit.bsh.classpath.BshClassPath.MappingFeedback.errorWhileMapping(String),4,4
org.gjt.sp.jedit.bsh.classpath.BshClassPath.MappingFeedback.endClassMapping(),1,1
installer.TarHeader.TarHeader(),13,35
installer.TarHeader.clone(),28,95
installer.TarHeader.getName(),5,9
"installer.TarHeader.parseOctal(byte[],int,int)",17,50
"installer.TarHeader.parseName(byte[],int,int)",15,47
"installer.TarHeader.getNameBytes(StringBuffer,byte[],int,int)",13,42
"installer.TarHeader.getOctalBytes(long,byte[],int,int)",14,65
"installer.TarHeader.getLongOctalBytes(long,byte[],int,int)",15,46
"installer.TarHeader.getCheckSumOctalBytes(long,byte[],int,int)",16,49
"org.gjt.sp.jedit.msg.BufferChanging.BufferChanging(EditPane,Buffer)",21,49
org.gjt.sp.jedit.msg.BufferChanging.getBuffer(),2,5
"org.gjt.sp.jedit.PluginJAR.load(String,boolean)",32,129
org.gjt.sp.jedit.PluginJAR.getPath(),7,9
org.gjt.sp.jedit.PluginJAR.findPlugin(String),16,44
org.gjt.sp.jedit.PluginJAR.containsClass(String),23,43
org.gjt.sp.jedit.PluginJAR.getCachePath(),23,33
org.gjt.sp.jedit.PluginJAR.getDependencySet(String),37,111
org.gjt.sp.jedit.PluginJAR.getFile(),4,7
org.gjt.sp.jedit.PluginJAR.getClassLoader(),4,7
org.gjt.sp.jedit.PluginJAR.getZipFile(),11,25
org.gjt.sp.jedit.PluginJAR.getActions(),6,10
org.gjt.sp.jedit.PluginJAR.getActionSet(),13,28
org.gjt.sp.jedit.PluginJAR.getBrowserActionSet(),19,38
org.gjt.sp.jedit.PluginJAR.checkDependencies(),60,376
org.gjt.sp.jedit.PluginJAR.getRequiredJars(),9,14
org.gjt.sp.jedit.PluginJAR.getPluginDepends(String),16,54
"org.gjt.sp.jedit.PluginJAR.transitiveClosure(String[],List<String>)",24,56
org.gjt.sp.jedit.PluginJAR.getDependentPlugins(),6,8
org.gjt.sp.jedit.PluginJAR.getPlugin(),16,30
org.gjt.sp.jedit.PluginJAR.activatePlugin(),47,116
org.gjt.sp.jedit.PluginJAR.activatePluginIfNecessary(),35,89
org.gjt.sp.jedit.PluginJAR.deactivatePlugin(boolean),47,117
org.gjt.sp.jedit.PluginJAR.getDockablesURI(),11,15
org.gjt.sp.jedit.PluginJAR.getServicesURI(),11,15
org.gjt.sp.jedit.PluginJAR.toString(),4,7
org.gjt.sp.jedit.PluginJAR.getPluginCache(PluginJAR),27,76
"org.gjt.sp.jedit.PluginJAR.setPluginCache(PluginJAR,PluginCacheEntry)",24,72
org.gjt.sp.jedit.PluginJAR.PluginJAR(File),23,46
org.gjt.sp.jedit.PluginJAR.init(),18,50
org.gjt.sp.jedit.PluginJAR.uninit(boolean),38,87
org.gjt.sp.jedit.PluginJAR.getClasses(),3,5
org.gjt.sp.jedit.PluginJAR.getResources(),3,5
org.gjt.sp.jedit.PluginJAR.actionsPresentButNotCoreClass(),11,20
org.gjt.sp.jedit.PluginJAR.loadCache(PluginCacheEntry),48,211
org.gjt.sp.jedit.PluginJAR.generateCache(),74,382
org.gjt.sp.jedit.PluginJAR.startPlugin(),44,115
org.gjt.sp.jedit.PluginJAR.startPluginLater(),7,9
org.gjt.sp.jedit.PluginJAR.startPluginLater().$1.run(),4,4
org.gjt.sp.jedit.PluginJAR.breakPlugin(),17,26
org.gjt.sp.jedit.PluginJAR.PluginCacheEntry.read(DataInputStream),37,155
org.gjt.sp.jedit.PluginJAR.PluginCacheEntry.write(DataOutputStream),34,135
