algorithm,alpha,decay,eta,iterations,max_bound_iterations,num_topics,offset,passes,random_seed_value,perplexity,include_additions,include_context,include_message,include_removals
batch,0.01,0.5,auto,1000,1000,200,1.0,1,1,57.4089753531,True,True,False,True
batch,0.004,0.5,auto,1000,1000,500,1.0,1,1,56.6825802827,True,True,False,True
batch,0.02,0.5,0.01,1000,1000,100,1.0,1,1,57.1729011504,True,True,False,True
batch,0.01,0.5,0.005,1000,1000,200,1.0,1,1,56.9034035832,True,True,False,True
batch,0.004,0.5,0.002,1000,1000,500,1.0,1,1,57.0398138577,True,True,False,True
batch,0.02,0.5,0.02,1000,1000,100,1.0,1,1,57.0681225045,True,True,False,True
batch,0.01,0.5,0.01,1000,1000,200,1.0,1,1,56.671243143,True,True,False,True
batch,0.004,0.5,0.004,1000,1000,500,1.0,1,1,56.5516817953,True,True,False,True
batch,0.02,0.5,0.05,1000,1000,100,1.0,1,1,57.5448637294,True,True,False,True
batch,0.01,0.5,0.025,1000,1000,200,1.0,1,1,56.8359766549,True,True,False,True
batch,0.004,0.5,0.01,1000,1000,500,1.0,1,1,56.2838011569,True,True,False,True
batch,0.05,0.5,auto,1000,1000,100,1.0,1,1,58.2619770289,True,True,False,True
batch,0.025,0.5,auto,1000,1000,200,1.0,1,1,57.4555788762,True,True,False,True
batch,0.01,0.5,auto,1000,1000,500,1.0,1,1,56.7006764363,True,True,False,True
batch,0.05,0.5,0.01,1000,1000,100,1.0,1,1,57.2472338234,True,True,False,True
batch,0.025,0.5,0.005,1000,1000,200,1.0,1,1,56.9412283909,True,True,False,True
batch,0.01,0.5,0.002,1000,1000,500,1.0,1,1,57.0527701626,True,True,False,True
batch,0.05,0.5,0.02,1000,1000,100,1.0,1,1,57.1611592981,True,True,False,True
batch,0.025,0.5,0.01,1000,1000,200,1.0,1,1,56.7212790401,True,True,False,True
batch,0.01,0.5,0.004,1000,1000,500,1.0,1,1,56.5928116918,True,True,False,True
batch,0.05,0.5,0.05,1000,1000,100,1.0,1,1,57.6243619931,True,True,False,True
batch,0.025,0.5,0.025,1000,1000,200,1.0,1,1,56.8984140634,True,True,False,True
batch,0.01,0.5,0.01,1000,1000,500,1.0,1,1,56.3527384619,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,57.1166660488,True,True,True,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,57.3386847436,True,False,True,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,57.106655792,True,False,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,54.3055770324,True,True,True,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,54.9702892948,True,True,False,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,54.104197796,True,False,True,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,55.7499336583,True,False,False,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,56.7403006922,False,True,True,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,61.6659868204,False,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,57.4542830034,False,False,True,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,65.0650524808,False,False,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,35.1192952638,False,True,True,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,51.1166656466,False,True,False,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,10.4410419647,False,False,True,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,57.0489752812,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,2,56.9166596488,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,3,57.0238003086,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,4,57.2333986742,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,5,56.6875315671,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,6,56.70431817,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,7,57.2997791409,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,8,57.197002966,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,9,57.064766931,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,10,57.1214921597,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,11,57.075786317,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,12,57.1321406657,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,13,57.097389621,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,14,56.6725522889,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,15,57.0574618041,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,16,57.0615928684,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,17,56.7205162004,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,18,56.7315348406,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,19,56.7808901647,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,20,56.8327157728,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,21,56.5232232892,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,22,56.9890199324,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,23,56.4481451512,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,24,56.8272898849,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,25,56.6705290377,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,26,57.1079414526,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,27,56.7192462269,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,28,57.0437032786,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,29,56.9236440871,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,30,56.6467463565,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,31,56.9529463962,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,32,56.7093272779,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,33,56.6963184476,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,34,56.8425182213,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,35,56.8473598877,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,36,56.8747202073,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,37,56.6304724498,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,38,56.7606206675,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,39,56.7835602055,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,40,56.9425907417,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,41,56.7586781562,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,42,56.9499719478,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,43,57.3077264061,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,44,57.0727411311,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,45,56.9699186294,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,46,56.916254805,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,47,56.9832338597,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,48,56.7714484566,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,49,56.6846864242,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,50,57.1440197002,True,True,False,True
