metadata,unique_words,total_words
org.apache.mahout.cf.taste.example.kddcup.track2.Track2RecommenderBuilder.buildRecommender(DataModel),11,22
org.apache.mahout.clustering.syntheticcontrol.canopy.Job.Job(),1,1
org.apache.mahout.clustering.syntheticcontrol.canopy.Job.main(String[]),25,38
"org.apache.mahout.clustering.syntheticcontrol.canopy.Job.run(Path,Path,DistanceMeasure,double,double)",59,141
org.apache.mahout.clustering.syntheticcontrol.canopy.Job.run(String[]),25,96
org.apache.mahout.classifier.sgd.LogisticModelParametersTest.serializationWithoutCsv(),29,47
org.apache.mahout.classifier.df.mapreduce.BuildForest.run(String[]),77,494
org.apache.mahout.classifier.df.mapreduce.BuildForest.buildForest(),50,197
"org.apache.mahout.classifier.df.mapreduce.BuildForest.loadData(Configuration,Path,Dataset)",14,36
org.apache.mahout.classifier.df.mapreduce.BuildForest.main(String[]),10,11
"org.apache.mahout.h2obindings.ops.Cbind.exec(H2ODrm,H2ODrm)",28,66
"org.apache.mahout.h2obindings.ops.Cbind.zip(Frame,Vec,Frame,Vec)",28,61
"org.apache.mahout.h2obindings.ops.Cbind.join(Frame,Vec,Frame,Vec)",35,58
"org.apache.mahout.h2obindings.ops.Cbind.join(Frame,Vec,Frame,Vec).$1.map(Chunk)",12,26
org.apache.mahout.math.VectorWritable.VectorWritable(),2,2
org.apache.mahout.math.VectorWritable.VectorWritable(boolean),6,12
org.apache.mahout.math.VectorWritable.VectorWritable(Vector),2,6
"org.apache.mahout.math.VectorWritable.VectorWritable(Vector,boolean)",6,15
org.apache.mahout.math.VectorWritable.get(),8,10
org.apache.mahout.math.VectorWritable.set(Vector),2,5
org.apache.mahout.math.VectorWritable.isWritesLaxPrecision(),23,28
org.apache.mahout.math.VectorWritable.setWritesLaxPrecision(boolean),4,13
org.apache.mahout.math.VectorWritable.write(DataOutput),8,10
org.apache.mahout.math.VectorWritable.readFields(DataInput),10,16
"org.apache.mahout.math.VectorWritable.readFields(DataInput,byte,int)",36,119
"org.apache.mahout.math.VectorWritable.writeVector(DataOutput,Vector)",5,13
"org.apache.mahout.math.VectorWritable.flags(Vector,boolean)",9,30
"org.apache.mahout.math.VectorWritable.writeVectorFlagsAndSize(DataOutput,byte,int)",12,21
"org.apache.mahout.math.VectorWritable.writeVector(DataOutput,Vector,boolean)",10,26
"org.apache.mahout.math.VectorWritable.writeVectorContents(DataOutput,Vector,byte)",34,116
org.apache.mahout.math.VectorWritable.readVector(DataInput),7,12
"org.apache.mahout.math.VectorWritable.readVector(DataInput,byte,int)",9,18
org.apache.mahout.math.VectorWritable.merge(Iterator<VectorWritable>),5,12
org.apache.mahout.math.VectorWritable.mergeToVector(Iterator<VectorWritable>),12,27
org.apache.mahout.math.VectorWritable.equals(Object),4,8
org.apache.mahout.math.VectorWritable.hashCode(),3,5
org.apache.mahout.math.VectorWritable.toString(),2,4
org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.ReloadFromJDBCDataModel(JDBCDataModel),18,34
org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.ReloadFromJDBCDataModel(JDBCDataModel).$1.call(),9,10
org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.refresh(Collection<Refreshable>),5,8
org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.reload(),25,49
org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.getDelegate(),4,5
org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.getDelegateInMemory(),4,6
org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.getUserIDs(),7,8
org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.getPreferencesFromUser(long),8,10
org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.getItemIDsFromUser(long),8,10
"org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.getPreferenceValue(long,long)",8,12
"org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.getPreferenceTime(long,long)",8,12
org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.getItemIDs(),7,8
org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.getPreferencesForItem(long),8,12
org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.getNumItems(),6,8
org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.getNumUsers(),6,8
org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.getNumUsersWithPreferenceFor(long),8,12
"org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.getNumUsersWithPreferenceFor(long,long)",8,14
"org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.setPreference(long,long,float)",9,14
"org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.removePreference(long,long)",8,12
org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.hasPreferenceValues(),4,6
org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.getMaxPreference(),4,6
org.apache.mahout.cf.taste.impl.model.jdbc.ReloadFromJDBCDataModel.getMinPreference(),4,6
org.apache.mahout.cf.taste.example.bookcrossing.BookCrossingBooleanRecommenderBuilder.buildRecommender(DataModel),8,14
"org.apache.mahout.benchmark.BenchmarkRunner.BenchmarkRunner(long,long)",9,24
org.apache.mahout.benchmark.BenchmarkRunner.BenchmarkFn.randIndex(),4,6
org.apache.mahout.benchmark.BenchmarkRunner.BenchmarkFn.randBool(),4,6
org.apache.mahout.benchmark.BenchmarkRunner.BenchmarkFn.depends(Vector),15,15
org.apache.mahout.benchmark.BenchmarkRunner.BenchmarkFnD.randIndex(),4,6
org.apache.mahout.benchmark.BenchmarkRunner.BenchmarkFnD.randBool(),4,6
org.apache.mahout.benchmark.BenchmarkRunner.BenchmarkFnD.depends(Vector),15,15
org.apache.mahout.benchmark.BenchmarkRunner.randIndex(),4,4
org.apache.mahout.benchmark.BenchmarkRunner.randBool(),2,2
org.apache.mahout.benchmark.BenchmarkRunner.benchmark(BenchmarkFn),14,31
org.apache.mahout.benchmark.BenchmarkRunner.benchmarkD(BenchmarkFnD),22,41
org.apache.mahout.clustering.display.DisplayKMeans.DisplayKMeans(),8,9
org.apache.mahout.clustering.display.DisplayKMeans.main(String[]),35,81
"org.apache.mahout.clustering.display.DisplayKMeans.runSequentialKMeansClassifier(Configuration,Path,Path,DistanceMeasure,int,int,double)",44,90
"org.apache.mahout.clustering.display.DisplayKMeans.runSequentialKMeansClusterer(Configuration,Path,Path,DistanceMeasure,int,int,double)",28,55
org.apache.mahout.clustering.display.DisplayKMeans.paint(Graphics),6,9
org.apache.mahout.cf.taste.impl.similarity.jdbc.SQL92JDBCInMemoryItemSimilarity.SQL92JDBCInMemoryItemSimilarity(),14,18
org.apache.mahout.cf.taste.impl.similarity.jdbc.SQL92JDBCInMemoryItemSimilarity.SQL92JDBCInMemoryItemSimilarity(String),14,21
org.apache.mahout.cf.taste.impl.similarity.jdbc.SQL92JDBCInMemoryItemSimilarity.SQL92JDBCInMemoryItemSimilarity(DataSource),8,13
"org.apache.mahout.cf.taste.impl.similarity.jdbc.SQL92JDBCInMemoryItemSimilarity.SQL92JDBCInMemoryItemSimilarity(DataSource,String)",9,18
org.apache.mahout.h2obindings.H2OContext.H2OContext(String),18,28
org.apache.mahout.cf.taste.example.email.MailToRecReducer.setup(Context),7,11
"org.apache.mahout.cf.taste.example.email.MailToRecReducer.reduce(Text,Iterable<LongWritable>,Context)",14,28
"org.apache.mahout.text.ReadOnlyFileSystemDirectory.ReadOnlyFileSystemDirectory(FileSystem,Path,boolean,Configuration)",16,42
org.apache.mahout.text.ReadOnlyFileSystemDirectory.create(),19,54
org.apache.mahout.text.ReadOnlyFileSystemDirectory.list(),13,31
org.apache.mahout.text.ReadOnlyFileSystemDirectory.listAll(),3,4
org.apache.mahout.text.ReadOnlyFileSystemDirectory.fileExists(String),7,9
org.apache.mahout.text.ReadOnlyFileSystemDirectory.fileLength(String),9,11
org.apache.mahout.text.ReadOnlyFileSystemDirectory.deleteFile(String),8,14
"org.apache.mahout.text.ReadOnlyFileSystemDirectory.createOutput(String,IOContext)",20,37
org.apache.mahout.text.ReadOnlyFileSystemDirectory.sync(Collection<String>),6,6
"org.apache.mahout.text.ReadOnlyFileSystemDirectory.openInput(String,IOContext)",12,18
org.apache.mahout.text.ReadOnlyFileSystemDirectory.makeLock(String),3,5
org.apache.mahout.text.ReadOnlyFileSystemDirectory.makeLock(String).$1.obtain(),1,1
org.apache.mahout.text.ReadOnlyFileSystemDirectory.makeLock(String).$1.release(),1,1
org.apache.mahout.text.ReadOnlyFileSystemDirectory.makeLock(String).$1.isLocked(),4,4
org.apache.mahout.text.ReadOnlyFileSystemDirectory.makeLock(String).$1.toString(),5,6
org.apache.mahout.text.ReadOnlyFileSystemDirectory.clearLock(String),4,4
org.apache.mahout.text.ReadOnlyFileSystemDirectory.close(),4,5
org.apache.mahout.text.ReadOnlyFileSystemDirectory.setLockFactory(LockFactory),4,8
org.apache.mahout.text.ReadOnlyFileSystemDirectory.getLockFactory(),2,4
org.apache.mahout.text.ReadOnlyFileSystemDirectory.toString(),3,4
"org.apache.mahout.text.ReadOnlyFileSystemDirectory.FileSystemIndexInput.Descriptor.Descriptor(Path,int)",6,11
"org.apache.mahout.text.ReadOnlyFileSystemDirectory.FileSystemIndexInput.FileSystemIndexInput(Path,int)",14,30
"org.apache.mahout.text.ReadOnlyFileSystemDirectory.FileSystemIndexInput.readInternal(byte[],int,int)",13,33
org.apache.mahout.text.ReadOnlyFileSystemDirectory.FileSystemIndexInput.close(),8,11
org.apache.mahout.text.ReadOnlyFileSystemDirectory.FileSystemIndexInput.seekInternal(long),5,6
org.apache.mahout.text.ReadOnlyFileSystemDirectory.FileSystemIndexInput.length(),1,2
org.apache.mahout.text.ReadOnlyFileSystemDirectory.FileSystemIndexInput.finalize(),5,7
org.apache.mahout.text.ReadOnlyFileSystemDirectory.FileSystemIndexInput.clone(),6,17
"org.apache.mahout.text.ReadOnlyFileSystemDirectory.FileSystemIndexOutput.FileSystemIndexOutput(Path,int)",10,19
"org.apache.mahout.text.ReadOnlyFileSystemDirectory.FileSystemIndexOutput.flushBuffer(byte[],int,int)",6,8
org.apache.mahout.text.ReadOnlyFileSystemDirectory.FileSystemIndexOutput.close(),6,10
org.apache.mahout.text.ReadOnlyFileSystemDirectory.FileSystemIndexOutput.seek(long),5,6
org.apache.mahout.text.ReadOnlyFileSystemDirectory.FileSystemIndexOutput.length(),3,3
org.apache.mahout.text.ReadOnlyFileSystemDirectory.FileSystemIndexOutput.finalize(),4,6
org.apache.mahout.cf.taste.example.email.FromEmailToDictionaryMapper.setup(Context),8,14
"org.apache.mahout.cf.taste.example.email.FromEmailToDictionaryMapper.map(Text,Text,Context)",36,77
org.apache.mahout.h2obindings.ops.AtA.exec(H2ODrm),24,39
org.apache.mahout.h2obindings.ops.AtA.exec(H2ODrm).$1.map(Chunk),12,26
org.apache.mahout.benchmark.ClosestCentroidBenchmark.ClosestCentroidBenchmark(VectorBenchmarks),6,8
org.apache.mahout.benchmark.ClosestCentroidBenchmark.benchmark(DistanceMeasure),40,195
"org.apache.mahout.cf.taste.impl.model.jdbc.AbstractBooleanPrefJDBCDataModel.AbstractBooleanPrefJDBCDataModel(DataSource,String,String,String,String,String,String,String,String,String,String,String,String,String,String,String,String,String,String,String)",21,135
org.apache.mahout.cf.taste.impl.model.jdbc.AbstractBooleanPrefJDBCDataModel.buildPreference(ResultSet),7,10
org.apache.mahout.cf.taste.impl.model.jdbc.AbstractBooleanPrefJDBCDataModel.getSetPreferenceSQL(),4,7
"org.apache.mahout.cf.taste.impl.model.jdbc.AbstractBooleanPrefJDBCDataModel.setPreference(long,long,float)",31,72
org.apache.mahout.cf.taste.impl.model.jdbc.AbstractBooleanPrefJDBCDataModel.hasPreferenceValues(),2,2
org.apache.mahout.cf.taste.impl.model.jdbc.AbstractBooleanPrefJDBCDataModel.getMaxPreference(),2,2
org.apache.mahout.cf.taste.impl.model.jdbc.AbstractBooleanPrefJDBCDataModel.getMinPreference(),2,2
"org.apache.mahout.utils.Bump125.scale(double,double)",8,14
org.apache.mahout.utils.Bump125.base(double),7,11
org.apache.mahout.utils.Bump125.increment(),5,17
"org.apache.mahout.utils.nlp.collocations.llr.BloomTokenFilter.BloomTokenFilter(Filter,boolean,TokenStream)",33,57
org.apache.mahout.utils.nlp.collocations.llr.BloomTokenFilter.incrementToken(),18,26
org.apache.mahout.cf.taste.impl.similarity.jdbc.MySQLJDBCInMemoryItemSimilarity.MySQLJDBCInMemoryItemSimilarity(),6,6
org.apache.mahout.cf.taste.impl.similarity.jdbc.MySQLJDBCInMemoryItemSimilarity.MySQLJDBCInMemoryItemSimilarity(String),10,13
org.apache.mahout.cf.taste.impl.similarity.jdbc.MySQLJDBCInMemoryItemSimilarity.MySQLJDBCInMemoryItemSimilarity(DataSource),6,10
"org.apache.mahout.cf.taste.impl.similarity.jdbc.MySQLJDBCInMemoryItemSimilarity.MySQLJDBCInMemoryItemSimilarity(DataSource,String)",9,17
org.apache.mahout.cf.taste.impl.similarity.jdbc.MySQLJDBCInMemoryItemSimilarity.getFetchSize(),9,9
org.apache.mahout.cf.taste.example.bookcrossing.BookCrossingDataModel.BookCrossingDataModel(boolean),19,25
"org.apache.mahout.cf.taste.example.bookcrossing.BookCrossingDataModel.BookCrossingDataModel(File,boolean)",16,30
"org.apache.mahout.cf.taste.example.bookcrossing.BookCrossingDataModel.convertBCFile(File,boolean)",51,116
org.apache.mahout.cf.taste.example.bookcrossing.BookCrossingDataModel.toString(),5,6
org.apache.mahout.text.LuceneSegmentRecordReaderTest.before(),26,65
org.apache.mahout.text.LuceneSegmentRecordReaderTest.after(),7,7
org.apache.mahout.text.LuceneSegmentRecordReaderTest.testKey(),33,83
org.apache.mahout.text.LuceneSegmentRecordReaderTest.testNonExistingIdField(),30,66
org.apache.mahout.text.LuceneSegmentRecordReaderTest.testNonExistingField(),30,67
"org.apache.mahout.text.LuceneSegmentRecordReaderTest.getTaskAttemptContext(Configuration,TaskAttemptID)",25,59
"org.apache.mahout.h2obindings.ops.AewUnary.exec(H2ODrm,Object,boolean)",33,68
"org.apache.mahout.h2obindings.ops.AewUnary.exec(H2ODrm,Object,boolean).MRTaskAewUnary.MRTaskAewUnary(Object)",5,5
"org.apache.mahout.h2obindings.ops.AewUnary.exec(H2ODrm,Object,boolean).MRTaskAewUnary.map(Chunk,NewChunk)",21,72
"org.apache.mahout.h2obindings.ops.MapBlock.exec(H2ODrm,int,Object,boolean,ClassTag<K>,ClassTag<R>)",49,139
"org.apache.mahout.h2obindings.ops.MapBlock.exec(H2ODrm,int,Object,boolean,ClassTag<K>,ClassTag<R>).MRTaskBMF.MRTaskBMF(Object,Vec)",23,34
"org.apache.mahout.h2obindings.ops.MapBlock.exec(H2ODrm,int,Object,boolean,ClassTag<K>,ClassTag<R>).MRTaskBMF.blockify(Chunk)",7,11
"org.apache.mahout.h2obindings.ops.MapBlock.exec(H2ODrm,int,Object,boolean,ClassTag<K>,ClassTag<R>).MRTaskBMF.deblockify(Matrix,NewChunk)",16,21
"org.apache.mahout.h2obindings.ops.MapBlock.exec(H2ODrm,int,Object,boolean,ClassTag<K>,ClassTag<R>).MRTaskBMF.map(Chunk,NewChunk)",28,64
org.apache.mahout.math.OldQRDecomposition.OldQRDecomposition(Matrix),55,130
org.apache.mahout.math.OldQRDecomposition.getQ(),17,38
org.apache.mahout.math.OldQRDecomposition.getR(),9,24
org.apache.mahout.math.OldQRDecomposition.hasFullRank(),5,5
org.apache.mahout.math.OldQRDecomposition.solve(Matrix),39,69
org.apache.mahout.math.OldQRDecomposition.toString(),8,12
org.apache.mahout.cf.taste.example.kddcup.track1.Track1Recommender.Track1Recommender(DataModel),14,26
"org.apache.mahout.cf.taste.example.kddcup.track1.Track1Recommender.recommend(long,int)",8,10
"org.apache.mahout.cf.taste.example.kddcup.track1.Track1Recommender.recommend(long,int,boolean)",9,13
"org.apache.mahout.cf.taste.example.kddcup.track1.Track1Recommender.recommend(long,int,IDRescorer)",9,13
"org.apache.mahout.cf.taste.example.kddcup.track1.Track1Recommender.recommend(long,int,IDRescorer,boolean)",11,17
"org.apache.mahout.cf.taste.example.kddcup.track1.Track1Recommender.estimatePreference(long,long)",7,11
"org.apache.mahout.cf.taste.example.kddcup.track1.Track1Recommender.setPreference(long,long,float)",8,13
"org.apache.mahout.cf.taste.example.kddcup.track1.Track1Recommender.removePreference(long,long)",7,11
org.apache.mahout.cf.taste.example.kddcup.track1.Track1Recommender.getDataModel(),3,7
org.apache.mahout.cf.taste.example.kddcup.track1.Track1Recommender.refresh(Collection<Refreshable>),5,7
org.apache.mahout.cf.taste.example.kddcup.track1.Track1Recommender.toString(),3,6
"org.apache.mahout.math.WeightedVector.WeightedVector(double,int)",4,8
"org.apache.mahout.math.WeightedVector.WeightedVector(Vector,double,int)",4,9
"org.apache.mahout.math.WeightedVector.WeightedVector(Vector,Vector,int)",6,11
"org.apache.mahout.math.WeightedVector.project(Vector,Vector)",6,10
"org.apache.mahout.math.WeightedVector.project(Vector,Vector,int)",5,11
org.apache.mahout.math.WeightedVector.getWeight(),1,2
org.apache.mahout.math.WeightedVector.getIndex(),1,2
org.apache.mahout.math.WeightedVector.setWeight(double),2,5
org.apache.mahout.math.WeightedVector.setIndex(int),2,5
org.apache.mahout.math.WeightedVector.like(),4,6
org.apache.mahout.math.WeightedVector.toString(),5,9
org.apache.mahout.math.WeightedVector.clone(),5,12
org.apache.mahout.math.DenseVector.DenseVector(),4,4
org.apache.mahout.math.DenseVector.DenseVector(double[]),9,13
"org.apache.mahout.math.DenseVector.DenseVector(double[],boolean)",7,13
"org.apache.mahout.math.DenseVector.DenseVector(DenseVector,boolean)",5,11
org.apache.mahout.math.DenseVector.DenseVector(int),7,13
org.apache.mahout.math.DenseVector.DenseVector(Vector),12,24
org.apache.mahout.math.DenseVector.dot(Vector),10,20
"org.apache.mahout.math.DenseVector.matrixLike(int,int)",4,8
org.apache.mahout.math.DenseVector.clone(),4,7
org.apache.mahout.math.DenseVector.isDense(),1,1
org.apache.mahout.math.DenseVector.isSequentialAccess(),2,2
org.apache.mahout.math.DenseVector.dotSelf(),6,10
org.apache.mahout.math.DenseVector.getQuick(int),3,4
org.apache.mahout.math.DenseVector.like(),3,5
org.apache.mahout.math.DenseVector.like(int),3,5
"org.apache.mahout.math.DenseVector.setQuick(int,double)",8,10
"org.apache.mahout.math.DenseVector.incrementQuick(int,double)",7,10
org.apache.mahout.math.DenseVector.assign(double),9,10
org.apache.mahout.math.DenseVector.getNumNondefaultElements(),5,5
org.apache.mahout.math.DenseVector.getNumNonZeroElements(),7,16
org.apache.mahout.math.DenseVector.assign(DenseVector),11,27
org.apache.mahout.math.DenseVector.mergeUpdates(OrderedIntDoubleMapping),7,20
"org.apache.mahout.math.DenseVector.viewPart(int,int)",7,21
org.apache.mahout.math.DenseVector.getLookupCost(),2,2
org.apache.mahout.math.DenseVector.getIteratorAdvanceCost(),3,3
org.apache.mahout.math.DenseVector.isAddConstantTime(),3,3
org.apache.mahout.math.DenseVector.iterateNonZero(),4,5
org.apache.mahout.math.DenseVector.iterator(),2,4
org.apache.mahout.math.DenseVector.equals(Object),8,14
org.apache.mahout.math.DenseVector.addAll(Vector),9,15
org.apache.mahout.math.DenseVector.NonDefaultIterator.hasNext(),8,15
org.apache.mahout.math.DenseVector.NonDefaultIterator.lookAhead(),5,16
org.apache.mahout.math.DenseVector.NonDefaultIterator.next(),12,29
org.apache.mahout.math.DenseVector.NonDefaultIterator.remove(),4,4
org.apache.mahout.math.DenseVector.AllIterator.AllIterator(),3,3
org.apache.mahout.math.DenseVector.AllIterator.hasNext(),3,3
org.apache.mahout.math.DenseVector.AllIterator.next(),5,10
org.apache.mahout.math.DenseVector.AllIterator.remove(),4,4
org.apache.mahout.math.DenseVector.DenseElement.get(),2,2
org.apache.mahout.math.DenseVector.DenseElement.index(),1,2
org.apache.mahout.math.DenseVector.DenseElement.set(double),7,8
org.apache.mahout.text.SequenceFilesFromLuceneStorage.run(LuceneStorageConfiguration),46,191
"org.apache.mahout.text.SequenceFilesFromLuceneStorage.SeqFileWriterCollector.SeqFileWriterCollector(LuceneStorageConfiguration,SequenceFile.Writer,int)",11,34
org.apache.mahout.text.SequenceFilesFromLuceneStorage.SeqFileWriterCollector.setScorer(Scorer),7,9
org.apache.mahout.text.SequenceFilesFromLuceneStorage.SeqFileWriterCollector.collect(int),35,84
org.apache.mahout.text.SequenceFilesFromLuceneStorage.SeqFileWriterCollector.setNextReader(AtomicReaderContext),6,9
org.apache.mahout.text.SequenceFilesFromLuceneStorage.SeqFileWriterCollector.acceptsDocsOutOfOrder(),2,2
org.apache.mahout.cf.taste.impl.model.jdbc.SQL92JDBCDataModel.SQL92JDBCDataModel(),23,36
org.apache.mahout.cf.taste.impl.model.jdbc.SQL92JDBCDataModel.SQL92JDBCDataModel(String),30,67
org.apache.mahout.cf.taste.impl.model.jdbc.SQL92JDBCDataModel.SQL92JDBCDataModel(DataSource),17,39
"org.apache.mahout.cf.taste.impl.model.jdbc.SQL92JDBCDataModel.SQL92JDBCDataModel(DataSource,String,String,String,String,String)",38,289
org.apache.mahout.cf.taste.impl.model.jdbc.SQL92JDBCDataModel.getUpdatePreferenceSQL(),4,7
org.apache.mahout.cf.taste.impl.model.jdbc.SQL92JDBCDataModel.getVerifyPreferenceSQL(),4,7
"org.apache.mahout.cf.taste.impl.model.jdbc.SQL92JDBCDataModel.setPreference(long,long,float)",43,166
"org.apache.mahout.utils.vectors.io.DelimitedTermInfoWriter.DelimitedTermInfoWriter(Writer,String,String)",7,16
org.apache.mahout.utils.vectors.io.DelimitedTermInfoWriter.write(TermInfo),21,65
org.apache.mahout.utils.vectors.io.DelimitedTermInfoWriter.close(),1,1
org.apache.mahout.math.VarIntWritable.VarIntWritable(),2,2
org.apache.mahout.math.VarIntWritable.VarIntWritable(int),3,5
org.apache.mahout.math.VarIntWritable.get(),1,1
org.apache.mahout.math.VarIntWritable.set(int),2,4
org.apache.mahout.math.VarIntWritable.equals(Object),5,8
org.apache.mahout.math.VarIntWritable.hashCode(),3,3
org.apache.mahout.math.VarIntWritable.toString(),2,5
org.apache.mahout.math.VarIntWritable.clone(),4,6
org.apache.mahout.math.VarIntWritable.compareTo(VarIntWritable),4,7
org.apache.mahout.math.VarIntWritable.write(DataOutput),8,9
org.apache.mahout.math.VarIntWritable.readFields(DataInput),9,10
"org.apache.mahout.utils.clustering.CSVClusterWriter.CSVClusterWriter(Writer,Map<List<Integer,WeightedPropertyVectorWritable>>,DistanceMeasure)",12,19
org.apache.mahout.utils.clustering.CSVClusterWriter.write(ClusterWritable),25,69
"org.apache.mahout.math.AbstractMatrix.AbstractMatrix(int,int)",3,7
org.apache.mahout.math.AbstractMatrix.columnSize(),3,3
org.apache.mahout.math.AbstractMatrix.rowSize(),3,3
org.apache.mahout.math.AbstractMatrix.iterator(),4,5
org.apache.mahout.math.AbstractMatrix.iterateAll(),6,9
org.apache.mahout.math.AbstractMatrix.iterateAll().$1.computeNext(),8,12
org.apache.mahout.math.AbstractMatrix.iterateNonEmpty(),5,6
org.apache.mahout.math.AbstractMatrix.numSlices(),3,4
"org.apache.mahout.math.AbstractMatrix.get(String,String)",10,38
org.apache.mahout.math.AbstractMatrix.getColumnLabelBindings(),6,9
org.apache.mahout.math.AbstractMatrix.getRowLabelBindings(),6,9
