metadata,unique_words,total_words
"net.sf.jabref.export.layout.format.CompositeFormat.CompositeFormat(LayoutFormatter,LayoutFormatter)",5,9
net.sf.jabref.export.layout.format.CompositeFormat.CompositeFormat(LayoutFormatter[]),5,7
net.sf.jabref.export.layout.format.CompositeFormat.format(String),6,16
"net.sf.jabref.DatabaseSearch.DatabaseSearch(ErrorMessageDisplay,Map<String,String>,SearchRuleSet,BasePanel,String,boolean,boolean,boolean)",18,56
net.sf.jabref.DatabaseSearch.run(),50,97
net.sf.jabref.DatabaseSearch.run().$1.run(),9,11
net.sf.jabref.DatabaseSearch.matches(),4,6
gnu.dtools.ritopt.OptionRegistrationException.OptionRegistrationException(String),5,6
"gnu.dtools.ritopt.OptionRegistrationException.OptionRegistrationException(String,Option)",6,10
gnu.dtools.ritopt.OptionRegistrationException.getTarget(),2,3
"net.sf.jabref.ClipBoardManager.lostOwnership(Clipboard,Transferable)",8,10
net.sf.jabref.ClipBoardManager.setClipboardContents(String),9,28
net.sf.jabref.ClipBoardManager.getClipboardContents(),27,63
net.sf.jabref.about.AboutTextLine.AboutTextLine(String),23,37
net.sf.jabref.about.AboutTextLine.performTimeStep(double),8,18
net.sf.jabref.about.AboutTextLine.toString(),4,7
net.sf.jabref.about.AboutTextLine.getPosX(),1,2
net.sf.jabref.about.AboutTextLine.getPosY(),1,2
net.sf.jabref.about.AboutTextLine.getPos(),1,2
"net.sf.jabref.about.AboutTextLine.setPos(double,double)",2,8
net.sf.jabref.about.AboutTextLine.getText(),2,3
net.sf.jabref.about.AboutTextLine.setText(String),3,6
net.sf.jabref.about.AboutTextLine.getDirection(),1,2
"net.sf.jabref.about.AboutTextLine.setDirection(double,double)",3,8
net.sf.jabref.about.AboutTextLine.getSpeed(),1,2
net.sf.jabref.about.AboutTextLine.setSpeed(double),2,5
net.sf.jabref.about.AboutTextLine.getAccel(),1,2
net.sf.jabref.about.AboutTextLine.setAccel(double),2,5
net.sf.jabref.about.AboutTextLine.getTag(),1,2
net.sf.jabref.about.AboutTextLine.setTag(int),2,5
net.sf.jabref.about.AboutTextLine.getFont(),1,3
net.sf.jabref.about.AboutTextLine.setFont(Font),2,6
net.sf.jabref.about.AboutTextLine.getColor(),1,3
net.sf.jabref.about.AboutTextLine.setColor(Color),2,6
net.sf.jabref.about.AboutTextLine.getVisible(),1,2
net.sf.jabref.about.AboutTextLine.setVisible(boolean),2,5
gnu.dtools.ritopt.ShortOption.ShortOption(),1,1
gnu.dtools.ritopt.ShortOption.ShortOption(ShortOption),2,4
gnu.dtools.ritopt.ShortOption.ShortOption(short),2,3
"gnu.dtools.ritopt.ShortOption.ShortOption(short,String)",3,6
"gnu.dtools.ritopt.ShortOption.ShortOption(short,char)",2,5
"gnu.dtools.ritopt.ShortOption.ShortOption(short,String,char)",3,9
gnu.dtools.ritopt.ShortOption.getObject(),2,3
gnu.dtools.ritopt.ShortOption.modify(String),10,17
gnu.dtools.ritopt.ShortOption.setValue(String),7,9
gnu.dtools.ritopt.ShortOption.setValue(short),2,5
gnu.dtools.ritopt.ShortOption.getValue(),1,2
gnu.dtools.ritopt.ShortOption.getStringValue(),2,5
gnu.dtools.ritopt.ShortOption.getTypeName(),3,3
gnu.dtools.ritopt.ShortOption.toString(),2,4
net.sf.jabref.export.layout.format.AuthorFirstAbbrLastCommas.format(String),9,13
"net.sf.jabref.EntryComparator.EntryComparator(boolean,boolean,String,Comparator<BibtexEntry>)",11,22
"net.sf.jabref.EntryComparator.EntryComparator(boolean,boolean,String)",11,19
"net.sf.jabref.EntryComparator.compare(BibtexEntry,BibtexEntry)",55,169
"net.sf.jabref.EntryComparator.idCompare(BibtexEntry,BibtexEntry)",3,6
net.sf.jabref.XmpPrefsTab.XmpPrefsTab(),61,175
net.sf.jabref.XmpPrefsTab.XmpPrefsTab().$1.getRowCount(),2,4
net.sf.jabref.XmpPrefsTab.XmpPrefsTab().$1.getColumnCount(),2,2
"net.sf.jabref.XmpPrefsTab.XmpPrefsTab().$1.getValueAt(int,int)",9,19
net.sf.jabref.XmpPrefsTab.XmpPrefsTab().$1.getColumnName(int),8,8
net.sf.jabref.XmpPrefsTab.XmpPrefsTab().$1.getColumnClass(int),2,3
"net.sf.jabref.XmpPrefsTab.XmpPrefsTab().$1.isCellEditable(int,int)",4,4
"net.sf.jabref.XmpPrefsTab.XmpPrefsTab().$1.setValueAt(Object,int,int)",10,23
net.sf.jabref.XmpPrefsTab.DeleteRowAction.DeleteRowAction(),11,15
net.sf.jabref.XmpPrefsTab.DeleteRowAction.actionPerformed(ActionEvent),15,34
net.sf.jabref.XmpPrefsTab.AddRowAction.AddRowAction(),11,15
net.sf.jabref.XmpPrefsTab.AddRowAction.actionPerformed(ActionEvent),15,43
net.sf.jabref.XmpPrefsTab.setValues(),26,44
net.sf.jabref.XmpPrefsTab.storeSettings(),48,99
net.sf.jabref.XmpPrefsTab.readyToClose(),2,2
net.sf.jabref.XmpPrefsTab.getTabName(),7,7
gnu.dtools.ritopt.FloatOption.FloatOption(),1,1
gnu.dtools.ritopt.FloatOption.FloatOption(FloatOption),2,4
gnu.dtools.ritopt.FloatOption.FloatOption(float),2,3
"gnu.dtools.ritopt.FloatOption.FloatOption(float,String)",3,6
"gnu.dtools.ritopt.FloatOption.FloatOption(float,char)",2,5
"gnu.dtools.ritopt.FloatOption.FloatOption(float,String,char)",3,9
gnu.dtools.ritopt.FloatOption.getObject(),2,3
gnu.dtools.ritopt.FloatOption.modify(String),10,17
gnu.dtools.ritopt.FloatOption.setValue(String),7,9
gnu.dtools.ritopt.FloatOption.setValue(float),2,5
gnu.dtools.ritopt.FloatOption.getValue(),1,2
gnu.dtools.ritopt.FloatOption.getStringValue(),2,5
gnu.dtools.ritopt.FloatOption.getTypeName(),3,3
gnu.dtools.ritopt.FloatOption.toString(),2,4
net.sf.jabref.BibtexDatabase.$1.vetoableChange(PropertyChangeEvent),30,113
net.sf.jabref.BibtexDatabase.getEntryCount(),5,6
net.sf.jabref.BibtexDatabase.getKeySet(),9,17
net.sf.jabref.BibtexDatabase.getSorter(Comparator<BibtexEntry>),13,28
net.sf.jabref.BibtexDatabase.getEntryMap(),8,10
net.sf.jabref.BibtexDatabase.getEntryById(String),7,10
net.sf.jabref.BibtexDatabase.getEntries(),5,6
net.sf.jabref.BibtexDatabase.getEntryByKey(String),13,60
net.sf.jabref.BibtexDatabase.getEntriesByKey(String),12,34
net.sf.jabref.BibtexDatabase.insertEntry(BibtexEntry),26,49
net.sf.jabref.BibtexDatabase.removeEntry(String),20,41
"net.sf.jabref.BibtexDatabase.setCiteKeyForEntry(String,String)",15,45
net.sf.jabref.BibtexDatabase.setPreamble(String),5,9
net.sf.jabref.BibtexDatabase.getPreamble(),4,6
net.sf.jabref.BibtexDatabase.addString(BibtexString),14,35
net.sf.jabref.BibtexDatabase.removeString(String),5,8
net.sf.jabref.BibtexDatabase.getStringKeySet(),10,16
net.sf.jabref.BibtexDatabase.getStringValues(),9,14
net.sf.jabref.BibtexDatabase.getString(String),5,8
net.sf.jabref.BibtexDatabase.getStringCount(),5,6
net.sf.jabref.BibtexDatabase.hasStringLabel(String),10,17
net.sf.jabref.BibtexDatabase.resolveForStrings(String),13,24
"net.sf.jabref.BibtexDatabase.resolveForStrings(Collection<BibtexEntry>,boolean)",29,72
"net.sf.jabref.BibtexDatabase.resolveForStrings(BibtexEntry,boolean)",27,68
"net.sf.jabref.BibtexDatabase.resolveString(String,HashSet<String>)",43,90
"net.sf.jabref.BibtexDatabase.resolveContent(String,HashSet<String>)",32,111
"net.sf.jabref.BibtexDatabase.checkForDuplicateKeyAndAdd(String,String,boolean)",40,114
net.sf.jabref.BibtexDatabase.getNumberOfKeyOccurences(String),9,13
net.sf.jabref.BibtexDatabase.addKeyToSet(String),17,36
net.sf.jabref.BibtexDatabase.removeKeyFromSet(String),18,39
net.sf.jabref.BibtexDatabase.fireDatabaseChanged(DatabaseChangeEvent),7,15
net.sf.jabref.BibtexDatabase.addDatabaseChangeListener(DatabaseChangeListener),5,10
net.sf.jabref.BibtexDatabase.removeDatabaseChangeListener(DatabaseChangeListener),5,10
"net.sf.jabref.BibtexDatabase.getResolvedField(String,BibtexEntry,BibtexDatabase)",36,108
"net.sf.jabref.BibtexDatabase.getText(String,BibtexDatabase)",15,38
"net.sf.jabref.SearchManager2.SearchManager2(JabRefFrame,SidePaneManager)",116,681
"net.sf.jabref.SearchManager2.SearchManager2(JabRefFrame,SidePaneManager).$1.stateChanged(ChangeEvent)",10,18
"net.sf.jabref.SearchManager2.SearchManager2(JabRefFrame,SidePaneManager).$2.focusGained(FocusEvent)",9,10
"net.sf.jabref.SearchManager2.SearchManager2(JabRefFrame,SidePaneManager).$2.focusLost(FocusEvent)",19,28
"net.sf.jabref.SearchManager2.SearchManager2(JabRefFrame,SidePaneManager).$3.actionPerformed(ActionEvent)",14,20
"net.sf.jabref.SearchManager2.SearchManager2(JabRefFrame,SidePaneManager).$4.actionPerformed(ActionEvent)",7,8
"net.sf.jabref.SearchManager2.SearchManager2(JabRefFrame,SidePaneManager).$5.actionPerformed(ActionEvent)",7,12
net.sf.jabref.SearchManager2.setSearchButtonSizes(),19,51
net.sf.jabref.SearchManager2.instantiateSearchDialog(),9,20
net.sf.jabref.SearchManager2.updatePrefs(),16,72
net.sf.jabref.SearchManager2.startIncrementalSearch(),12,19
net.sf.jabref.SearchManager2.startSearch(),25,67
net.sf.jabref.SearchManager2.actionPerformed(ActionEvent),55,124
net.sf.jabref.SearchManager2.actionPerformed(ActionEvent).$6.run(),2,2
"net.sf.jabref.SearchManager2.SearchWorker.SearchWorker(SearchRuleSet,Hashtable<String,String>)",8,17
net.sf.jabref.SearchManager2.SearchWorker.run(),24,57
net.sf.jabref.SearchManager2.SearchWorker.update(),52,201
net.sf.jabref.SearchManager2.clearSearch(),16,28
net.sf.jabref.SearchManager2.itemStateChanged(ItemEvent),23,44
net.sf.jabref.SearchManager2.repeatIncremental(),6,7
net.sf.jabref.SearchManager2.keyTyped(KeyEvent),15,19
net.sf.jabref.SearchManager2.goIncremental(),10,10
net.sf.jabref.SearchManager2.goIncremental().$7.run(),26,97
net.sf.jabref.SearchManager2.componentClosing(),10,14
net.sf.jabref.SearchManager2.keyPressed(KeyEvent),3,4
net.sf.jabref.SearchManager2.keyReleased(KeyEvent),3,4
net.sf.jabref.SearchManager2.caretUpdate(CaretEvent),8,11
net.sf.jabref.SearchManager2.updateSearchButtonText(),24,41
net.sf.jabref.SearchManager2.reportError(String),22,36
"net.sf.jabref.SearchManager2.reportError(String,Exception)",17,27
net.sf.jabref.SearchManager2.setActiveBasePanel(BasePanel),8,24
net.sf.jabref.bst.BstParser.BstParser(TokenStream),5,6
net.sf.jabref.bst.BstParser.setTreeAdaptor(TreeAdaptor),3,8
net.sf.jabref.bst.BstParser.getTreeAdaptor(),2,5
net.sf.jabref.bst.BstParser.getTokenNames(),3,5
net.sf.jabref.bst.BstParser.getGrammarFileName(),5,5
net.sf.jabref.bst.BstParser.program_return.getTree(),2,3
net.sf.jabref.bst.BstParser.program(),48,145
net.sf.jabref.bst.BstParser.commands_return.getTree(),2,3
net.sf.jabref.bst.BstParser.commands(),47,714
net.sf.jabref.bst.BstParser.identifier_return.getTree(),2,3
net.sf.jabref.bst.BstParser.identifier(),28,76
net.sf.jabref.bst.BstParser.id_return.getTree(),2,3
net.sf.jabref.bst.BstParser.id(),30,81
net.sf.jabref.bst.BstParser.idList_return.getTree(),2,3
net.sf.jabref.bst.BstParser.idList(),44,169
net.sf.jabref.bst.BstParser.idList0_return.getTree(),2,3
net.sf.jabref.bst.BstParser.idList0(),39,163
net.sf.jabref.bst.BstParser.function_return.getTree(),2,3
net.sf.jabref.bst.BstParser.function(),36,279
net.sf.jabref.bst.BstParser.stack_return.getTree(),2,3
net.sf.jabref.bst.BstParser.stack(),48,179
net.sf.jabref.bst.BstParser.stackitem_return.getTree(),2,3
net.sf.jabref.bst.BstParser.stackitem(),39,211
net.sf.jabref.FieldComparatorStack<T>.FieldComparatorStack(List<>),5,8
"net.sf.jabref.FieldComparatorStack<T>.compare(T,T)",5,9
"net.sf.jabref.export.FileActions.writePreamble(Writer,String)",7,16
"net.sf.jabref.export.FileActions.writeStrings(Writer,BibtexDatabase)",35,92
"net.sf.jabref.export.FileActions.writeString(Writer,BibtexString,HashMap<String,BibtexString>)",56,129
"net.sf.jabref.export.FileActions.writeBibFileHeader(Writer,String)",20,39
"net.sf.jabref.export.FileActions.saveDatabase(BibtexDatabase,MetaData,File,JabRefPreferences,boolean,boolean,String,boolean)",115,307
"net.sf.jabref.export.FileActions.savePartOfDatabase(BibtexDatabase,MetaData,File,JabRefPreferences,BibtexEntry[],String)",103,343
net.sf.jabref.export.FileActions.getReader(String),25,69
"net.sf.jabref.export.FileActions.getSortedEntries(BibtexDatabase,Set<String>,boolean)",50,231
"net.sf.jabref.export.FileActions.nonZeroField(BibtexEntry,String)",10,16
gnu.dtools.ritopt.LongOption.LongOption(),1,1
gnu.dtools.ritopt.LongOption.LongOption(LongOption),2,4
gnu.dtools.ritopt.LongOption.LongOption(long),2,3
"gnu.dtools.ritopt.LongOption.LongOption(long,String)",3,6
"gnu.dtools.ritopt.LongOption.LongOption(long,char)",2,5
"gnu.dtools.ritopt.LongOption.LongOption(long,String,char)",3,9
gnu.dtools.ritopt.LongOption.getObject(),2,3
gnu.dtools.ritopt.LongOption.modify(String),10,17
gnu.dtools.ritopt.LongOption.setValue(String),7,9
gnu.dtools.ritopt.LongOption.setValue(long),2,5
gnu.dtools.ritopt.LongOption.getValue(),1,2
gnu.dtools.ritopt.LongOption.getStringValue(),2,5
gnu.dtools.ritopt.LongOption.getTypeName(),3,3
gnu.dtools.ritopt.LongOption.toString(),2,4
"net.sf.jabref.FieldTextArea.FieldTextArea(String,String)",50,121
net.sf.jabref.FieldTextArea.getPreferredScrollableViewportSize(),5,7
net.sf.jabref.FieldTextArea.getFieldName(),3,5
net.sf.jabref.FieldTextArea.setFieldName(String),4,8
net.sf.jabref.FieldTextArea.getLabel(),1,3
net.sf.jabref.FieldTextArea.setLabelColor(Color),4,7
net.sf.jabref.FieldTextArea.getPane(),2,2
net.sf.jabref.FieldTextArea.getTextComponent(),2,3
net.sf.jabref.FieldTextArea.updateFont(),6,7
net.sf.jabref.FieldTextArea.paste(String),13,23
net.sf.jabref.FieldTextArea.hasUndoInformation(),2,4
net.sf.jabref.FieldTextArea.undo(),2,7
net.sf.jabref.FieldTextArea.hasRedoInformation(),3,4
net.sf.jabref.FieldTextArea.redo(),3,7
net.sf.jabref.FieldTextArea.addUndoableEditListener(UndoableEditListener),5,14
net.sf.jabref.FieldTextArea.setAutoCompleteListener(AutoCompleteListener),4,12
net.sf.jabref.FieldTextArea.clearAutoCompleteSuggestion(),5,11
net.sf.jabref.export.ExpandEndnoteFilters.ExpandEndnoteFilters(JabRefFrame),24,37
net.sf.jabref.export.ExpandEndnoteFilters.actionPerformed(ActionEvent),38,70
net.sf.jabref.export.ExpandEndnoteFilters.run(),12,17
gnu.dtools.ritopt.OptionEvent.OptionEvent(),2,2
gnu.dtools.ritopt.OptionEvent.OptionEvent(String),4,5
"gnu.dtools.ritopt.OptionEvent.OptionEvent(String,String)",5,8
gnu.dtools.ritopt.OptionEvent.OptionEvent(Option),7,26
"gnu.dtools.ritopt.OptionEvent.OptionEvent(String,String,Option)",6,14
gnu.dtools.ritopt.OptionEvent.getCommand(),2,3
gnu.dtools.ritopt.OptionEvent.getValue(),2,3
gnu.dtools.ritopt.OptionEvent.getTarget(),2,3
gnu.dtools.ritopt.OptionEvent.setCommand(String),3,6
gnu.dtools.ritopt.OptionEvent.setValue(String),3,6
gnu.dtools.ritopt.OptionEvent.setTarget(Option),3,6
net.sf.jabref.BibtexEntry.BibtexEntry(),5,5
net.sf.jabref.BibtexEntry.BibtexEntry(String),4,6
"net.sf.jabref.BibtexEntry.BibtexEntry(String,BibtexEntryType)",7,14
net.sf.jabref.BibtexEntry.getOptionalFields(),8,12
net.sf.jabref.BibtexEntry.getRequiredFields(),8,12
net.sf.jabref.BibtexEntry.getGeneralFields(),6,8
net.sf.jabref.BibtexEntry.getAllFields(),10,17
net.sf.jabref.BibtexEntry.describeRequiredFields(),8,14
net.sf.jabref.BibtexEntry.hasAllRequiredFields(BibtexDatabase),9,14
net.sf.jabref.BibtexEntry.getType(),5,8
net.sf.jabref.BibtexEntry.setType(BibtexEntryType),31,61
net.sf.jabref.BibtexEntry.updateType(),22,54
net.sf.jabref.BibtexEntry.setId(String),22,30
net.sf.jabref.BibtexEntry.getId(),3,3
net.sf.jabref.BibtexEntry.getField(String),7,10
net.sf.jabref.BibtexEntry.getCiteKey(),7,15
"net.sf.jabref.BibtexEntry.setField(Map<String,String>)",27,35
"net.sf.jabref.BibtexEntry.setField(String,String)",31,76
net.sf.jabref.BibtexEntry.clearField(String),24,46
"net.sf.jabref.BibtexEntry.allFieldsPresent(String[],BibtexDatabase)",27,48
"net.sf.jabref.BibtexEntry.firePropertyChangedEvent(String,Object,Object)",14,26
net.sf.jabref.BibtexEntry.addPropertyChangeListener(VetoableChangeListener),14,28
net.sf.jabref.BibtexEntry.removePropertyChangeListener(VetoableChangeListener),7,18
"net.sf.jabref.BibtexEntry.write(Writer,FieldFormatter,boolean)",46,163
"net.sf.jabref.BibtexEntry.writeField(String,Writer,FieldFormatter,boolean)",28,60
net.sf.jabref.BibtexEntry.clone(),12,21
net.sf.jabref.BibtexEntry.toString(),7,9
net.sf.jabref.BibtexEntry.isSearchHit(),2,4
net.sf.jabref.BibtexEntry.setSearchHit(boolean),3,9
net.sf.jabref.BibtexEntry.isGroupHit(),1,2
net.sf.jabref.BibtexEntry.setGroupHit(boolean),2,5
net.sf.jabref.BibtexEntry.getAuthorTitleYear(int),20,44
"net.sf.jabref.export.SaveSession.SaveSession(File,String,boolean)",22,40
net.sf.jabref.export.SaveSession.getWriter(),2,4
net.sf.jabref.export.SaveSession.getEncoding(),2,3
net.sf.jabref.export.SaveSession.setUseBackup(boolean),2,5
net.sf.jabref.export.SaveSession.commit(),49,131
net.sf.jabref.export.SaveSession.cancel(),4,4
net.sf.jabref.export.SaveSession.createLockFile(),27,48
net.sf.jabref.export.SaveSession.deleteLockFile(),13,27
net.sf.jabref.export.SaveSession.getTemporaryFile(),3,4
"net.sf.jabref.HelpAction.HelpAction(HelpDialog,String)",11,21
"net.sf.jabref.HelpAction.HelpAction(HelpDialog,String,String)",14,28
"net.sf.jabref.HelpAction.HelpAction(HelpDialog,String,String,URL)",15,31
"net.sf.jabref.HelpAction.HelpAction(String,HelpDialog,String,String)",15,30
"net.sf.jabref.HelpAction.HelpAction(String,HelpDialog,String,String,KeyStroke)",18,37
"net.sf.jabref.HelpAction.HelpAction(String,HelpDialog,String,String,URL)",16,33
net.sf.jabref.HelpAction.setResourceOwner(Class),3,9
net.sf.jabref.HelpAction.getIconButton(),8,15
net.sf.jabref.HelpAction.actionPerformed(ActionEvent),9,16
net.sf.jabref.autocompleter.EntireFieldAutoCompleter.EntireFieldAutoCompleter(String),7,14
net.sf.jabref.autocompleter.EntireFieldAutoCompleter.isSingleUnitField(),3,3
net.sf.jabref.autocompleter.EntireFieldAutoCompleter.complete(String),2,4
net.sf.jabref.autocompleter.EntireFieldAutoCompleter.addBibtexEntry(BibtexEntry),10,23
"gnu.dtools.ritopt.Utility.contains(String,String)",7,11
"gnu.dtools.ritopt.Utility.count(String,char)",6,11
"gnu.dtools.ritopt.Utility.contains(char,String)",4,7
gnu.dtools.ritopt.Utility.isAlpha(String),7,14
gnu.dtools.ritopt.Utility.isAlphaLower(String),6,12
gnu.dtools.ritopt.Utility.isAlphaUpper(String),6,12
gnu.dtools.ritopt.Utility.isAlpha(char),4,8
gnu.dtools.ritopt.Utility.isAlphaLower(char),3,5
gnu.dtools.ritopt.Utility.isAlphaUpper(char),3,5
gnu.dtools.ritopt.Utility.isAlphaNumeric(char),3,7
gnu.dtools.ritopt.Utility.isNumeric(char),2,4
"gnu.dtools.ritopt.Utility.expandString(String,int)",5,12
gnu.dtools.ritopt.Utility.getSpaces(int),4,5
"gnu.dtools.ritopt.Utility.repeat(char,int)",6,14
gnu.dtools.ritopt.Utility.ltrim(String),6,15
gnu.dtools.ritopt.Utility.rtrim(String),6,21
gnu.dtools.ritopt.Utility.trim(String),4,5
"gnu.dtools.ritopt.Utility.stripComments(String,char,char)",8,14
"gnu.dtools.ritopt.Utility.repeat(String,int)",7,16
gnu.dtools.ritopt.DoubleOption.DoubleOption(),1,1
gnu.dtools.ritopt.DoubleOption.DoubleOption(DoubleOption),2,4
gnu.dtools.ritopt.DoubleOption.DoubleOption(double),2,3
"gnu.dtools.ritopt.DoubleOption.DoubleOption(double,String)",3,6
"gnu.dtools.ritopt.DoubleOption.DoubleOption(double,char)",2,5
"gnu.dtools.ritopt.DoubleOption.DoubleOption(double,String,char)",3,9
gnu.dtools.ritopt.DoubleOption.getObject(),2,3
gnu.dtools.ritopt.DoubleOption.modify(String),10,17
gnu.dtools.ritopt.DoubleOption.setValue(String),7,9
gnu.dtools.ritopt.DoubleOption.setValue(double),2,5
gnu.dtools.ritopt.DoubleOption.getValue(),1,2
gnu.dtools.ritopt.DoubleOption.getStringValue(),2,5
gnu.dtools.ritopt.DoubleOption.getTypeName(),3,3
gnu.dtools.ritopt.DoubleOption.toString(),2,4
gnu.dtools.ritopt.BooleanOption.BooleanOption(),1,1
gnu.dtools.ritopt.BooleanOption.BooleanOption(BooleanOption),2,4
gnu.dtools.ritopt.BooleanOption.BooleanOption(boolean),2,3
"gnu.dtools.ritopt.BooleanOption.BooleanOption(boolean,String)",3,6
"gnu.dtools.ritopt.BooleanOption.BooleanOption(boolean,char)",2,5
"gnu.dtools.ritopt.BooleanOption.BooleanOption(boolean,String,char)",3,9
gnu.dtools.ritopt.BooleanOption.getObject(),2,4
gnu.dtools.ritopt.BooleanOption.modify(String),15,54
gnu.dtools.ritopt.BooleanOption.setValue(String),7,9
gnu.dtools.ritopt.BooleanOption.setValue(boolean),2,5
gnu.dtools.ritopt.BooleanOption.getValue(),1,2
gnu.dtools.ritopt.BooleanOption.getStringValue(),2,4
gnu.dtools.ritopt.BooleanOption.getTypeName(),3,3
gnu.dtools.ritopt.BooleanOption.toString(),2,4
net.sf.jabref.MarkedComparator.MarkedComparator(Comparator<BibtexEntry>),4,5
"net.sf.jabref.MarkedComparator.compare(BibtexEntry,BibtexEntry)",6,16
"net.sf.jabref.MarkedComparator.idCompare(BibtexEntry,BibtexEntry)",3,6
net.sf.jabref.export.PluginBasedExportFormat.getFormat(ExportFormatTemplateExtension),20,75
"net.sf.jabref.export.PluginBasedExportFormat.PluginBasedExportFormat(String,String,String,String,String,ExportFormatTemplateExtension)",16,44
net.sf.jabref.export.PluginBasedExportFormat.getReader(String),17,37
net.sf.jabref.export.layout.format.IfPlural.setArgument(String),14,18
net.sf.jabref.export.layout.format.IfPlural.format(String),15,24
net.sf.jabref.export.CustomExportList.CustomExportList(Comparator<String[]>),9,17
net.sf.jabref.export.CustomExportList.getCustomExportFormats(),9,12
net.sf.jabref.export.CustomExportList.size(),2,3
net.sf.jabref.export.CustomExportList.getSortedList(),4,6
net.sf.jabref.export.CustomExportList.readPrefs(),19,40
net.sf.jabref.export.CustomExportList.createFormat(String[]),11,28
net.sf.jabref.export.CustomExportList.getElementAt(int),4,6
net.sf.jabref.export.CustomExportList.addFormat(String[]),9,15
net.sf.jabref.export.CustomExportList.remove(String[]),9,17
net.sf.jabref.export.CustomExportList.store(),13,19
net.sf.jabref.export.CustomExportList.purge(int),9,14
net.sf.jabref.GeneralRenderer.GeneralRenderer(Color),4,5
"net.sf.jabref.GeneralRenderer.GeneralRenderer(Color,Color)",9,20
"net.sf.jabref.GeneralRenderer.GeneralRenderer(Color,Color,Color)",11,30
